login,pokemon,coordinates,date,timestamp
admin,Rhydon,"[2.483927641675545, 2.6109187586749725]",2022-11-03 05:19:29,2022-11-03 05:19:29
admin,Haunter,"[36.424119489553355, 5.2336123011766045]",2022-11-03 09:02:21,2022-11-03 09:02:21
admin,Omanyte,"[27.804047774913236, 0.4719142068292148]",2022-11-07 19:55:39,2022-11-07 19:55:39
admin,Ditto,"[4.356227431491684, 6.074907525609987]",2022-11-11 16:20:39,2022-11-11 16:20:39
admin,Magneton,"[1.1732899094616256, 0.1594187045709916]",2022-11-12 16:28:29,2022-11-12 16:28:29
admin,Raticate,"[35.30756482085571, 8.336779995441589]",2022-11-12 17:45:41,2022-11-12 17:45:41
admin,Weezing,"[2.22098111854951, 6.755235614538861]",2022-11-09 00:40:02,2022-11-09 00:40:02
admin,Raticate,"[2.0827705963773546, 4.125156871094722]",2022-11-26 14:21:50,2022-11-26 14:21:50
admin,Ninetales,"[20.314057419576518, 5.538186828064616]",2022-11-12 04:39:26,2022-11-12 04:39:26
admin,Venonat,"[9.859907349092891, 6.90348223937868]",2022-11-28 06:02:38,2022-11-28 06:02:38
admin,Victreebel,"[24.44417852779401, 0.09247780962822971]",2022-11-02 21:13:18,2022-11-02 21:13:18
admin,Pidgey,"[24.944286983321685, 1.1865311079294183]",2022-11-26 08:34:54,2022-11-26 08:34:54
admin,Ditto,"[35.71947550539011, 4.368062997867909]",2022-11-11 17:26:21,2022-11-11 17:26:21
admin,Poliwrath,"[13.233772010907696, 7.9033917348822404]",2022-11-12 18:42:38,2022-11-12 18:42:38
admin,Slowpoke,"[28.22318399658198, 0.909344336275465]",2022-12-01 22:56:36,2022-12-01 22:56:36
admin,Magnemite,"[3.344003475416377, 6.385046813692502]",2022-11-15 17:37:42,2022-11-15 17:37:42
admin,Lapras,"[3.7006672625558457, 2.5206272441142596]",2022-11-09 11:02:03,2022-11-09 11:02:03
admin,Cloyster,"[31.041678065635566, 3.687350730234998]",2022-11-05 12:51:29,2022-11-05 12:51:29
admin,Squirtle,"[18.5767855245925, 8.794324756270523]",2022-11-29 00:13:03,2022-11-29 00:13:03
admin,Arcanine,"[1.6889382114394236, 1.7863990381041106]",2022-11-03 23:44:34,2022-11-03 23:44:34
admin,Doduo,"[38.568938725173375, 0.02593308942046124]",2022-12-02 15:35:22,2022-12-02 15:35:22
admin,Eevee,"[33.73935094551728, 7.890396543612262]",2022-11-23 08:24:32,2022-11-23 08:24:32
admin,Ditto,"[18.960157148615583, 4.559293422972109]",2022-11-25 03:55:13,2022-11-25 03:55:13
admin,Clefairy,"[7.258923040442791, 2.82253955967854]",2022-11-10 21:18:52,2022-11-10 21:18:52
admin,Nidoran♂,"[20.530973893191202, 7.6646031509266335]",2022-11-13 04:11:45,2022-11-13 04:11:45
admin,Dugtrio,"[3.381280366303967, 6.354944185335826]",2022-11-11 18:37:10,2022-11-11 18:37:10
admin,Omastar,"[13.511208976845491, 5.438768869235223]",2022-11-26 21:15:30,2022-11-26 21:15:30
admin,Gastly,"[12.396492719410016, 0.12232386993217381]",2022-11-26 16:20:11,2022-11-26 16:20:11
admin,Pidgeot,"[16.164445752219777, 2.3576726609369123]",2022-11-18 21:38:20,2022-11-18 21:38:20
admin,Starmie,"[4.139813039718252, 7.933109396009872]",2022-11-16 05:39:40,2022-11-16 05:39:40
admin,Metapod,"[25.059346722631272, 3.814054513741355]",2022-11-19 03:06:36,2022-11-19 03:06:36
admin,Kangaskhan,"[13.665361154054434, 5.618350920670682]",2022-11-12 14:54:03,2022-11-12 14:54:03
admin,Nidorina,"[1.6827479334908846, 8.39205995174085]",2022-11-08 09:22:27,2022-11-08 09:22:27
admin,Lickitung,"[21.402948574722487, 5.312616971369666]",2022-11-23 23:43:43,2022-11-23 23:43:43
admin,Rattata,"[21.99935324919934, 8.09709760321106]",2022-11-06 01:05:46,2022-11-06 01:05:46
admin,Mankey,"[14.99207915290475, 0.4358584991594272]",2022-11-07 06:17:19,2022-11-07 06:17:19
admin,Rapidash,"[38.52648540437711, 5.862272633641216]",2022-11-24 01:08:54,2022-11-24 01:08:54
admin,Pidgey,"[17.759534261150947, 8.52828884398358]",2022-11-15 08:49:43,2022-11-15 08:49:43
admin,Starmie,"[16.062592929513567, 4.628013442256146]",2022-11-21 02:32:21,2022-11-21 02:32:21
admin,Raichu,"[27.344821103810148, 4.472730310309384]",2022-11-16 19:31:02,2022-11-16 19:31:02
admin,Jolteon,"[18.597350847902547, 7.400626349895881]",2022-11-16 00:06:08,2022-11-16 00:06:08
admin,Rattata,"[37.80195066009835, 3.0229319453426107]",2022-11-26 22:11:20,2022-11-26 22:11:20
admin,Machamp,"[25.50123234389946, 8.526888954738315]",2022-11-17 15:50:00,2022-11-17 15:50:00
admin,Spearow,"[28.466371308960206, 7.351446491513196]",2022-11-13 22:23:36,2022-11-13 22:23:36
admin,Rhydon,"[20.74166139038921, 3.1567680926020647]",2022-11-20 15:30:24,2022-11-20 15:30:24
admin,Dragonite,"[36.13945738278906, 3.1725707009782287]",2022-11-25 04:30:12,2022-11-25 04:30:12
admin,Electrode,"[16.757668959549754, 3.600661498277027]",2022-11-16 03:30:11,2022-11-16 03:30:11
admin,Sandshrew,"[24.193151849562547, 6.980776018121279]",2022-11-07 16:55:11,2022-11-07 16:55:11
admin,Jynx,"[29.072689548213056, 1.7530593206065115]",2022-11-15 05:14:11,2022-11-15 05:14:11
admin,Caterpie,"[3.362332757713089, 7.555353413801797]",2022-11-27 17:27:10,2022-11-27 17:27:10
admin,Seel,"[21.952129542401913, 0.5546746509456479]",2022-11-23 00:48:46,2022-11-23 00:48:46
admin,Alakazam,"[23.036273650267937, 5.893184853683481]",2022-11-09 11:35:06,2022-11-09 11:35:06
admin,Tauros,"[4.4838576803360874, 6.3809547074791295]",2022-11-14 09:49:12,2022-11-14 09:49:12
admin,Pikachu,"[30.513938554882024, 8.758371642793987]",2022-11-25 03:21:05,2022-11-25 03:21:05
admin,Grimer,"[29.03336226528888, 7.495841927030801]",2022-11-14 22:48:09,2022-11-14 22:48:09
admin,Kabutops,"[24.847585151485056, 8.30192366251442]",2022-11-21 20:35:35,2022-11-21 20:35:35
admin,Weedle,"[34.151234331239316, 0.789473124439376]",2022-11-09 12:36:00,2022-11-09 12:36:00
admin,Graveler,"[1.204590079146457, 7.763737952606824]",2022-11-25 16:24:31,2022-11-25 16:24:31
admin,Primeape,"[36.53194692431142, 7.1115634003997785]",2022-11-28 16:30:07,2022-11-28 16:30:07
admin,Exeggutor,"[33.24815151111962, 3.1122736474671466]",2022-11-30 19:41:39,2022-11-30 19:41:39
admin,Blastoise,"[35.414678614930565, 6.066693926135761]",2022-11-03 03:37:47,2022-11-03 03:37:47
admin,Exeggutor,"[38.14889413518177, 1.6676015838906588]",2022-11-07 07:14:21,2022-11-07 07:14:21
admin,Pidgeotto,"[7.16472076478841, 6.135393086581019]",2022-12-02 00:02:56,2022-12-02 00:02:56
admin,Tauros,"[1.9326763234870326, 4.361229861600808]",2022-11-23 20:43:45,2022-11-23 20:43:45
admin,Nidoran♂,"[1.175061461844198, 7.524857267537622]",2022-11-20 02:36:58,2022-11-20 02:36:58
admin,Spearow,"[39.06826888749214, 6.225141714513159]",2022-11-14 19:01:01,2022-11-14 19:01:01
admin,Venonat,"[2.5346785618885193, 7.576898738510341]",2022-11-04 06:06:05,2022-11-04 06:06:05
admin,Poliwhirl,"[32.53880941090029, 9.451319117548438]",2022-11-29 08:40:57,2022-11-29 08:40:57
admin,Kingler,"[21.295323406534887, 6.080377147271301]",2022-11-09 01:23:40,2022-11-09 01:23:40
admin,Lickitung,"[7.714876478589168, 4.709416128505648]",2022-11-23 01:21:55,2022-11-23 01:21:55
admin,Snorlax,"[2.196804943320685, 7.169409236810164]",2022-11-26 17:59:21,2022-11-26 17:59:21
admin,Tauros,"[31.020403227727847, 2.1284232565323458]",2022-11-26 16:08:44,2022-11-26 16:08:44
admin,Psyduck,"[18.792694348906707, 3.4752390518943796]",2022-11-17 01:43:28,2022-11-17 01:43:28
admin,Poliwag,"[3.5805053005053855, 9.303749701385497]",2022-11-10 14:10:03,2022-11-10 14:10:03
admin,Squirtle,"[16.727688986804274, 0.8501167228210771]",2022-11-06 15:48:05,2022-11-06 15:48:05
admin,Slowbro,"[18.09668555242998, 3.2949096914227285]",2022-11-14 13:21:16,2022-11-14 13:21:16
admin,Mew,"[14.036279196650337, 9.33698255120008]",2022-11-07 15:02:38,2022-11-07 15:02:38
admin,Cloyster,"[37.00935565547133, 9.08350509546697]",2022-11-03 12:02:48,2022-11-03 12:02:48
admin,Machop,"[34.31554594491828, 8.6165942107896]",2022-11-18 20:06:48,2022-11-18 20:06:48
admin,Beedrill,"[35.238521245327796, 9.61286865313532]",2022-11-18 23:12:34,2022-11-18 23:12:34
admin,Blastoise,"[39.65365112349594, 5.747023525523918]",2022-11-09 13:11:31,2022-11-09 13:11:31
admin,Venomoth,"[34.070833569900785, 4.204403282769932]",2022-11-20 03:09:19,2022-11-20 03:09:19
admin,Ponyta,"[28.71741201240489, 5.256532681753601]",2022-11-15 13:15:13,2022-11-15 13:15:13
admin,Pidgeotto,"[11.758241237324087, 9.898906114256956]",2022-11-03 09:41:42,2022-11-03 09:41:42
admin,Persian,"[37.4804686981183, 9.492160338017113]",2022-11-20 10:38:04,2022-11-20 10:38:04
admin,Omanyte,"[32.27068042900373, 5.4923467067974405]",2022-11-29 00:18:10,2022-11-29 00:18:10
admin,Weedle,"[1.6420198410512121, 8.91547483707662]",2022-11-26 05:50:46,2022-11-26 05:50:46
admin,Vileplume,"[38.52860812310486, 2.1266148137820307]",2022-11-07 20:42:27,2022-11-07 20:42:27
admin,Haunter,"[17.46151524902025, 4.114748304201838]",2022-11-06 15:03:21,2022-11-06 15:03:21
admin,Squirtle,"[2.059645751159671, 6.189110263761993]",2022-11-03 06:53:22,2022-11-03 06:53:22
admin,Golbat,"[23.29097158219494, 6.406891079812935]",2022-11-06 14:06:03,2022-11-06 14:06:03
admin,Scyther,"[19.238338071229855, 5.173286383545718]",2022-12-01 09:28:34,2022-12-01 09:28:34
admin,Marowak,"[12.066090614651394, 7.239913531135786]",2022-11-10 10:58:34,2022-11-10 10:58:34
admin,Flareon,"[18.47312764943018, 8.433047207791017]",2022-11-19 15:38:19,2022-11-19 15:38:19
admin,Pidgeotto,"[10.114734791525134, 1.0218763308922685]",2022-11-08 23:38:49,2022-11-08 23:38:49
admin,Magnemite,"[13.499006291313451, 5.321416855429488]",2022-11-08 06:14:47,2022-11-08 06:14:47
admin,Ninetales,"[35.8155973489911, 0.8785691649642025]",2022-11-28 17:26:08,2022-11-28 17:26:08
admin,Kangaskhan,"[27.60839469450199, 9.394902349969469]",2022-11-26 23:00:22,2022-11-26 23:00:22
admin,Grimer,"[9.036678545807884, 1.2628960095450115]",2022-11-07 14:10:28,2022-11-07 14:10:28
admin,Kangaskhan,"[27.76719466592676, 3.419186245418715]",2022-11-09 14:29:22,2022-11-09 14:29:22
admin,Mew,"[13.803619675196494, 7.77539735801119]",2022-11-11 20:26:16,2022-11-11 20:26:16
admin,Blastoise,"[17.212641089424316, 6.115142828465832]",2022-11-13 09:07:45,2022-11-13 09:07:45
admin,Rapidash,"[25.048193359782882, 5.712735963004243]",2022-11-22 19:45:44,2022-11-22 19:45:44
admin,Farfetch'd,"[39.290489571950815, 7.21877425808512]",2022-11-14 02:34:54,2022-11-14 02:34:54
admin,Nidoran♀,"[30.004927684649555, 2.8881604119571627]",2022-11-25 16:31:25,2022-11-25 16:31:25
admin,Nidoran♂,"[9.088177965742155, 3.4296217764649564]",2022-11-24 15:58:13,2022-11-24 15:58:13
admin,Raichu,"[7.09106451892362, 7.048997702833147]",2022-11-15 16:09:25,2022-11-15 16:09:25
admin,Primeape,"[15.32328666827433, 4.51384156531359]",2022-11-11 12:08:43,2022-11-11 12:08:43
admin,Lapras,"[39.059984028095776, 9.709335705555123]",2022-11-07 16:52:38,2022-11-07 16:52:38
admin,Jynx,"[34.40698375976259, 7.90751165049903]",2022-11-11 10:09:39,2022-11-11 10:09:39
admin,Snorlax,"[30.35352933883853, 7.6599124035171995]",2022-12-01 08:03:14,2022-12-01 08:03:14
admin,Vulpix,"[34.445260247487504, 7.058503890112472]",2022-11-07 19:31:35,2022-11-07 19:31:35
admin,Charizard,"[0.2832525274853914, 7.026033229343527]",2022-11-25 10:43:01,2022-11-25 10:43:01
admin,Gyarados,"[21.52246222474597, 6.8710213128461906]",2022-11-05 17:53:05,2022-11-05 17:53:05
admin,Tangela,"[28.03300977565755, 9.662306064945842]",2022-11-04 03:07:20,2022-11-04 03:07:20
admin,Slowpoke,"[38.216683398753204, 0.12202284999560109]",2022-11-08 01:32:24,2022-11-08 01:32:24
admin,Electrode,"[35.00788502578285, 4.00857364958267]",2022-11-11 06:05:19,2022-11-11 06:05:19
admin,Seel,"[10.65271306703266, 7.917623106060385]",2022-11-23 04:54:18,2022-11-23 04:54:18
admin,Tentacool,"[18.423964869876535, 4.433626333338406]",2022-11-22 09:00:51,2022-11-22 09:00:51
admin,Kakuna,"[12.905233556819136, 3.9787429704767607]",2022-11-22 14:11:40,2022-11-22 14:11:40
admin,Ivysaur,"[32.59602542356276, 3.1059792093058225]",2022-11-27 15:15:34,2022-11-27 15:15:34
admin,Starmie,"[25.147969485120836, 0.5591738779597122]",2022-11-03 05:49:35,2022-11-03 05:49:35
admin,Kabuto,"[11.588538374253776, 8.567952425911635]",2022-11-10 10:00:21,2022-11-10 10:00:21
admin,Dodrio,"[28.591808400736202, 7.189513959295626]",2022-11-23 07:13:11,2022-11-23 07:13:11
admin,Electrode,"[27.10873875901449, 5.968750156053979]",2022-12-02 14:16:09,2022-12-02 14:16:09
admin,Kingler,"[4.620270092853689, 8.091930227387733]",2022-11-24 11:39:50,2022-11-24 11:39:50
admin,Slowbro,"[25.002466907209136, 5.872787285268105]",2022-11-24 02:01:58,2022-11-24 02:01:58
admin,Tentacruel,"[37.04623248054749, 1.6519151043465696]",2022-11-28 13:11:33,2022-11-28 13:11:33
admin,Pidgeot,"[27.60776259486566, 0.9206522664727967]",2022-11-13 21:07:48,2022-11-13 21:07:48
admin,Gloom,"[35.355262511180506, 0.556489829618535]",2022-11-19 01:40:49,2022-11-19 01:40:49
admin,Machop,"[35.00186130845682, 2.5538436101845075]",2022-11-11 22:11:46,2022-11-11 22:11:46
admin,Ninetales,"[30.05720950951121, 7.5936468407789315]",2022-11-15 05:43:47,2022-11-15 05:43:47
admin,Zubat,"[32.87886769002961, 3.3964916929032842]",2022-11-23 04:38:46,2022-11-23 04:38:46
admin,Zubat,"[24.910057292992498, 7.130646543546353]",2022-11-02 18:55:42,2022-11-02 18:55:42
admin,Pikachu,"[17.587412178566936, 5.14107222782469]",2022-11-19 03:03:23,2022-11-19 03:03:23
admin,Staryu,"[7.556865788795464, 5.472637373905833]",2022-11-30 13:39:15,2022-11-30 13:39:15
admin,Haunter,"[26.958287949615595, 6.569925309384184]",2022-11-24 04:33:01,2022-11-24 04:33:01
admin,Growlithe,"[37.30772797662701, 6.570285672345455]",2022-12-01 04:34:42,2022-12-01 04:34:42
admin,Koffing,"[10.738918109294184, 9.87408209432374]",2022-11-06 04:56:31,2022-11-06 04:56:31
admin,Cloyster,"[17.432338276671633, 4.446419617124217]",2022-11-06 08:50:29,2022-11-06 08:50:29
admin,Dugtrio,"[38.34721376550418, 3.1358114673503934]",2022-11-27 22:35:11,2022-11-27 22:35:11
admin,Paras,"[38.59565828555709, 7.168028889620719]",2022-11-29 16:59:22,2022-11-29 16:59:22
admin,Parasect,"[38.452504213203746, 5.9851301251551305]",2022-11-17 18:23:47,2022-11-17 18:23:47
admin,Dratini,"[15.929263971264977, 2.265516862627759]",2022-11-09 20:36:12,2022-11-09 20:36:12
admin,Koffing,"[15.480960097801617, 5.975143182205707]",2022-11-28 09:38:45,2022-11-28 09:38:45
admin,Drowzee,"[30.817638821208536, 1.7682527958854999]",2022-11-15 08:47:26,2022-11-15 08:47:26
admin,Haunter,"[35.39172314429112, 1.225983031434028]",2022-11-05 18:09:34,2022-11-05 18:09:34
admin,Dragonair,"[18.011554086894925, 9.068235291609351]",2022-11-15 18:03:45,2022-11-15 18:03:45
admin,Dodrio,"[29.786614354841234, 6.894214454479566]",2022-11-17 06:21:19,2022-11-17 06:21:19
admin,Magnemite,"[3.969347432863022, 7.145437593243848]",2022-11-06 15:49:20,2022-11-06 15:49:20
admin,Ponyta,"[7.8635217210373565, 6.3802894188417705]",2022-11-21 02:57:46,2022-11-21 02:57:46
admin,Gloom,"[4.311624859059018, 6.617869155840087]",2022-11-26 06:39:51,2022-11-26 06:39:51
admin,Pidgeotto,"[23.601476186198155, 3.6178211794960804]",2022-11-13 21:57:06,2022-11-13 21:57:06
admin,Parasect,"[36.30006939302516, 2.8912832421536594]",2022-11-05 10:00:31,2022-11-05 10:00:31
admin,Nidoking,"[14.630422263394035, 9.077162389984348]",2022-11-17 07:11:39,2022-11-17 07:11:39
admin,Exeggcute,"[35.97857948501047, 3.161336452189807]",2022-11-11 19:37:46,2022-11-11 19:37:46
admin,Weedle,"[27.68065738769373, 6.181802780185453]",2022-11-03 15:59:15,2022-11-03 15:59:15
admin,Pidgeot,"[23.740696478159116, 3.153743376830832]",2022-11-30 13:46:58,2022-11-30 13:46:58
admin,Rhyhorn,"[32.604861518930385, 7.007805752162817]",2022-11-24 19:45:06,2022-11-24 19:45:06
admin,Magnemite,"[32.32510462172815, 8.50472681662075]",2022-11-12 11:10:28,2022-11-12 11:10:28
admin,Chansey,"[29.831497299217617, 0.3709967590632657]",2022-11-23 06:42:39,2022-11-23 06:42:39
admin,Poliwhirl,"[10.071130841180702, 9.373240449527446]",2022-11-07 12:52:50,2022-11-07 12:52:50
admin,Onix,"[21.627959465940894, 5.010766501413759]",2022-11-14 22:00:58,2022-11-14 22:00:58
admin,Cloyster,"[20.835326542931565, 9.871868499331592]",2022-11-05 05:23:18,2022-11-05 05:23:18
admin,Alakazam,"[26.87093408097407, 4.2767837009275835]",2022-11-06 14:20:20,2022-11-06 14:20:20
admin,Exeggutor,"[6.575955226201087, 7.019814351219097]",2022-11-11 03:17:25,2022-11-11 03:17:25
admin,Slowpoke,"[33.838447184792464, 5.450653243596295]",2022-11-03 12:50:35,2022-11-03 12:50:35
admin,Pidgeot,"[30.62726225847384, 7.04724944318638]",2022-11-15 06:03:29,2022-11-15 06:03:29
admin,Kabutops,"[38.019786351778464, 3.194715060796578]",2022-11-22 04:01:56,2022-11-22 04:01:56
admin,Bellsprout,"[22.63852699622765, 4.086301566651885]",2022-11-07 20:13:59,2022-11-07 20:13:59
admin,Caterpie,"[10.01457436665428, 5.0901527624490575]",2022-11-09 03:36:13,2022-11-09 03:36:13
admin,Mew,"[18.248124354086226, 2.309473937501678]",2022-11-15 03:58:15,2022-11-15 03:58:15
admin,Raichu,"[10.367326430418888, 1.6181083747680813]",2022-11-20 17:53:42,2022-11-20 17:53:42
admin,Cloyster,"[24.40869202704764, 2.524358739279168]",2022-11-17 15:57:19,2022-11-17 15:57:19
admin,Drowzee,"[35.95902913218592, 5.671273333265089]",2022-11-05 13:13:39,2022-11-05 13:13:39
admin,Aerodactyl,"[27.720547994783757, 7.085812174895438]",2022-11-08 10:25:58,2022-11-08 10:25:58
admin,Pikachu,"[22.20266343563933, 8.938822818598588]",2022-11-26 21:27:00,2022-11-26 21:27:00
admin,Blastoise,"[35.03804514205748, 6.692579415441447]",2022-11-14 03:43:06,2022-11-14 03:43:06
admin,Nidoran♀,"[32.09856726455201, 8.278922338723625]",2022-11-29 01:55:04,2022-11-29 01:55:04
admin,Gloom,"[33.14968809406433, 3.1355690854943874]",2022-11-23 08:33:37,2022-11-23 08:33:37
admin,Moltres,"[31.084789720578296, 7.817747156748858]",2022-11-16 02:56:20,2022-11-16 02:56:20
admin,Nidoran♀,"[6.936734371328841, 2.171988287987625]",2022-12-01 07:28:19,2022-12-01 07:28:19
admin,Dodrio,"[19.28617932300267, 2.1229210362607844]",2022-11-06 07:47:11,2022-11-06 07:47:11
admin,Rapidash,"[32.77521262872645, 6.743360837666756]",2022-11-21 02:12:15,2022-11-21 02:12:15
admin,Snorlax,"[24.464555917019744, 9.541333882380886]",2022-11-28 14:53:20,2022-11-28 14:53:20
admin,Omanyte,"[29.99119753224648, 2.0641784603621014]",2022-11-08 09:34:02,2022-11-08 09:34:02
admin,Blastoise,"[5.187065110773403, 2.982182565279312]",2022-11-20 22:24:04,2022-11-20 22:24:04
admin,Dragonair,"[9.953594708124616, 2.1884894351249864]",2022-12-02 08:20:17,2022-12-02 08:20:17
admin,Pinsir,"[10.650081227684325, 9.416574635843787]",2022-11-30 01:23:10,2022-11-30 01:23:10
admin,Oddish,"[34.100378653379785, 8.613636096064475]",2022-11-03 14:44:07,2022-11-03 14:44:07
admin,Mr. Mime,"[38.33659523695759, 2.7631989893500597]",2022-11-13 22:54:42,2022-11-13 22:54:42
admin,Geodude,"[29.759551957163705, 1.976622335095275]",2022-11-12 22:05:52,2022-11-12 22:05:52
admin,Jigglypuff,"[15.362223605647358, 7.340394968933133]",2022-11-10 14:34:58,2022-11-10 14:34:58
admin,Caterpie,"[6.29990179700703, 9.977291291301855]",2022-11-18 10:56:04,2022-11-18 10:56:04
admin,Sandshrew,"[1.0386027968646205, 2.703057211253488]",2022-11-24 06:59:48,2022-11-24 06:59:48
admin,Gyarados,"[38.105423792892985, 2.135284042954708]",2022-11-15 02:53:27,2022-11-15 02:53:27
admin,Poliwrath,"[7.678805464002103, 8.497302423463196]",2022-11-21 01:41:01,2022-11-21 01:41:01
admin,Aerodactyl,"[29.430741772395947, 1.8259017230767416]",2022-11-28 20:39:38,2022-11-28 20:39:38
admin,Pinsir,"[16.298390848427964, 7.184334296508467]",2022-11-22 22:19:30,2022-11-22 22:19:30
admin,Nidorina,"[5.996974883389985, 2.5828364828057424]",2022-11-03 04:38:12,2022-11-03 04:38:12
admin,Graveler,"[33.1639148465688, 3.23018614347459]",2022-11-22 03:35:58,2022-11-22 03:35:58
admin,Kabutops,"[20.759936490207043, 2.0668238660653304]",2022-11-17 08:49:42,2022-11-17 08:49:42
admin,Graveler,"[10.771340888524033, 2.832609140306057]",2022-11-23 19:05:51,2022-11-23 19:05:51
admin,Pikachu,"[24.22396380577831, 6.812309900410847]",2022-11-27 12:31:17,2022-11-27 12:31:17
admin,Abra,"[2.1929221202118043, 5.757875774233128]",2022-11-25 13:54:03,2022-11-25 13:54:03
admin,Lickitung,"[12.948100619255566, 5.762497189012726]",2022-11-18 03:57:26,2022-11-18 03:57:26
admin,Seaking,"[6.780856853659882, 3.417314386880854]",2022-11-03 08:46:34,2022-11-03 08:46:34
admin,Cloyster,"[16.303670117025785, 1.3199593177131053]",2022-11-06 10:34:49,2022-11-06 10:34:49
admin,Golem,"[23.710657385289387, 6.265677977440728]",2022-11-18 15:39:40,2022-11-18 15:39:40
admin,Diglett,"[23.847780968212, 9.161180868028712]",2022-11-25 16:47:50,2022-11-25 16:47:50
admin,Seaking,"[39.868026425444285, 5.422052937696518]",2022-11-16 07:42:41,2022-11-16 07:42:41
admin,Ekans,"[8.819221082341846, 0.3387664367045451]",2022-11-09 10:43:41,2022-11-09 10:43:41
admin,Diglett,"[27.68795922118033, 7.559775350616618]",2022-11-20 02:22:12,2022-11-20 02:22:12
admin,Poliwag,"[20.898564969043765, 7.516205273388995]",2022-11-05 03:58:21,2022-11-05 03:58:21
admin,Haunter,"[34.19766894952496, 9.613721230752233]",2022-11-22 10:18:08,2022-11-22 10:18:08
admin,Zapdos,"[7.907459657025355, 6.477271263999737]",2022-11-03 13:37:32,2022-11-03 13:37:32
admin,Eevee,"[30.79544365035496, 9.802484242919023]",2022-11-30 19:35:22,2022-11-30 19:35:22
admin,Weezing,"[22.474618608662844, 0.277848040370966]",2022-11-12 15:48:41,2022-11-12 15:48:41
admin,Mr. Mime,"[25.72328341526721, 9.34154570437278]",2022-11-08 20:44:58,2022-11-08 20:44:58
admin,Machoke,"[19.130832357160486, 0.5908913439616259]",2022-11-07 22:06:21,2022-11-07 22:06:21
admin,Mankey,"[25.680215648400488, 9.225803039131895]",2022-11-15 11:30:10,2022-11-15 11:30:10
admin,Meowth,"[39.088226477010465, 6.517385945463895]",2022-11-28 23:18:45,2022-11-28 23:18:45
admin,Electrode,"[25.600055534587717, 3.029805237705859]",2022-11-05 16:22:41,2022-11-05 16:22:41
admin,Tauros,"[4.2537933652283355, 9.471571523537378]",2022-11-02 18:44:49,2022-11-02 18:44:49
admin,Weepinbell,"[26.311959954122983, 9.756386571621892]",2022-11-29 11:59:20,2022-11-29 11:59:20
admin,Koffing,"[33.91600140958553, 4.806345549581424]",2022-11-14 20:19:13,2022-11-14 20:19:13
admin,Kabutops,"[11.59856668137004, 9.70662565382934]",2022-11-30 22:04:43,2022-11-30 22:04:43
admin,Nidoran♂,"[35.35375173077744, 1.9369266657864914]",2022-11-27 19:25:12,2022-11-27 19:25:12
admin,Bulbasaur,"[31.318171923129263, 0.38814203502306466]",2022-11-06 15:39:28,2022-11-06 15:39:28
admin,Abra,"[36.872053107771585, 7.429658851962443]",2022-11-23 01:44:12,2022-11-23 01:44:12
admin,Venusaur,"[18.379653655184093, 3.90280891118427]",2022-11-05 05:54:39,2022-11-05 05:54:39
admin,Weedle,"[0.583706293066153, 1.3763014229737003]",2022-11-22 21:40:33,2022-11-22 21:40:33
admin,Rapidash,"[15.405394730140847, 4.9730953138877005]",2022-11-25 07:03:15,2022-11-25 07:03:15
admin,Clefairy,"[18.61994262486511, 1.1861686580219044]",2022-11-09 02:35:49,2022-11-09 02:35:49
admin,Nidoking,"[4.1497896134251855, 6.16221658678903]",2022-11-12 15:39:44,2022-11-12 15:39:44
admin,Magikarp,"[20.6689000768662, 3.205364388968932]",2022-11-28 15:02:02,2022-11-28 15:02:02
admin,Drowzee,"[9.713304233165463, 7.374626487689053]",2022-11-22 06:58:49,2022-11-22 06:58:49
admin,Doduo,"[33.23396954287478, 3.959814951173959]",2022-11-21 13:26:29,2022-11-21 13:26:29
admin,Pidgeotto,"[33.72607345681101, 3.5556649307968256]",2022-11-12 02:35:41,2022-11-12 02:35:41
admin,Nidoking,"[16.439866741660634, 4.637773049906871]",2022-11-22 23:15:14,2022-11-22 23:15:14
admin,Magmar,"[25.76766701729572, 8.019737350970427]",2022-12-02 08:07:53,2022-12-02 08:07:53
admin,Gengar,"[32.46528929617777, 5.456122842582852]",2022-11-21 20:42:13,2022-11-21 20:42:13
admin,Charmeleon,"[14.742970718080102, 9.136570206719393]",2022-11-28 18:46:40,2022-11-28 18:46:40
admin,Hitmonlee,"[28.832661324682036, 9.449753047064766]",2022-11-15 10:11:16,2022-11-15 10:11:16
admin,Oddish,"[28.11881478036868, 0.41038597371532926]",2022-12-02 00:59:08,2022-12-02 00:59:08
admin,Slowpoke,"[4.814554042729662, 6.421123133345069]",2022-11-25 17:57:24,2022-11-25 17:57:24
admin,Beedrill,"[25.139331651194677, 2.3870021211071277]",2022-11-29 23:09:30,2022-11-29 23:09:30
admin,Charizard,"[30.07690625763127, 8.821805871154274]",2022-11-17 07:47:15,2022-11-17 07:47:15
admin,Pidgey,"[30.206307403498673, 5.265419865230925]",2022-11-20 07:11:11,2022-11-20 07:11:11
admin,Dugtrio,"[36.27009344408067, 7.564711545970962]",2022-11-21 18:08:24,2022-11-21 18:08:24
admin,Sandshrew,"[35.64914207131909, 6.781849081440963]",2022-11-02 16:48:25,2022-11-02 16:48:25
admin,Beedrill,"[34.44968482098573, 0.3357442764151153]",2022-11-29 21:45:02,2022-11-29 21:45:02
admin,Nidorino,"[39.487074825765156, 5.467957973204528]",2022-11-05 03:40:06,2022-11-05 03:40:06
